domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",opportun commun,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",delay toler,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",delay toler,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",delay toler,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",delay toler,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,messag ferri network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,opportun commun network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,ferri network bundl,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,bundl sink node,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,network bundl sink,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,commun network cluster,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,network opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,network cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,cluster messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,delay toler,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri,delay toler network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,messag ferri network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,opportun commun network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,bundl sink node,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,network bundl sink,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,commun network cluster,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,network opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,network cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,cluster messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,delay toler,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",ferri network bundl,delay toler network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,messag ferri network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,opportun commun network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,ferri network bundl,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,bundl sink node,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,network bundl sink,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,commun network cluster,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,network opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,network cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,cluster messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,delay toler,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag,delay toler network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,opportun commun network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,ferri network bundl,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,bundl sink node,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,network bundl sink,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,commun network cluster,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,network opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,network cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,cluster messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,delay toler,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",messag ferri network,delay toler network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,messag ferri network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,opportun commun network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,ferri network bundl,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,bundl sink node,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,messag ferri,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,network bundl sink,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,commun network cluster,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,network opportun commun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,network cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,cluster messag,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,delay toler,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",cluster messag ferri,delay toler network,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",commun network cluster,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
