domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",servic research,research problem,1,0.0,2021.0,,078d1a49-9a4b-42f1-a68d-ebb38076bc09
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,problem wireless,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,algorithm optim problem,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,algorithm optim,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,optim problem,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,automaton algorithm optim,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,optim problem wireless,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,problem wireless sensor,1,0.0,2012.0,,2dfafea9-f4b4-4dfa-9687-748c29f57d5b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,set sensor network,1,0.0,2014.0,,1c530362-ee89-4596-8117-d3ce8ef9e334
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,set sensor,1,0.0,2014.0,,1c530362-ee89-4596-8117-d3ce8ef9e334
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,applic wireless sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,applic wireless,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,advent sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,algorithm wireless sensor,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,commun capabl network,1,0.0,2016.0,,1b3e58b4-1982-4ca8-bdc7-0847295cf701
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,problem set,1,0.0,2016.0,,1b3e58b4-1982-4ca8-bdc7-0847295cf701
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,network automata,1,0.0,2017.0,,d57893ca-012b-4f09-88d0-c82c39e4c98f
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,sensor network automata,1,0.0,2017.0,,d57893ca-012b-4f09-88d0-c82c39e4c98f
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,energi sensor,1,0.0,2018.0,,9706a77d-4160-473e-a03e-70f0e7135129
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,role wireless network,1,0.0,2019.0,,cb894d48-62d8-4325-b5ec-4e9d4879652b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,network term,1,0.0,2019.0,,cb894d48-62d8-4325-b5ec-4e9d4879652b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",wireless sensor,wireless network,1,0.0,2019.0,,cb894d48-62d8-4325-b5ec-4e9d4879652b
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,lifetim wireless,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,system wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,wireless sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless sensor,research problem,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,lifetim wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,system wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,wireless sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",lifetim wireless,research problem,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,lifetim wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,lifetim wireless,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,system wireless sensor,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,wireless sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,sensor network,1,0.0,2012.0,,b0387909-2269-4363-b906-aff6296f9d52
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,problem rfid,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,rfid network,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,reader elimin,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,optim research problem,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,research problem rfid,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,optim research,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,problem rfid network,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,elimin optim,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",research problem,servic research,1,0.0,2021.0,,078d1a49-9a4b-42f1-a68d-ebb38076bc09
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,goal coverag network,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,network connect sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,automaton algorithm,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,sensor wireless sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,wireless sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor wireless,wireless sensor network,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,goal coverag network,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,network connect sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,sensor wireless sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,wireless sensor,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,wireless sensor network,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,sensor wireless,1,0.0,2012.0,,b77972ae-c326-4e53-944a-2348344f5b84
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,network sensor,1,0.0,2012.0,,100dc25e-6be5-4d88-b4a5-522d063cd8d4
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,algorithm applic sensor,1,0.0,2012.0,,100dc25e-6be5-4d88-b4a5-522d063cd8d4
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,coverag network,1,0.0,2012.0,,100dc25e-6be5-4d88-b4a5-522d063cd8d4
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,coverag network sensor,1,0.0,2012.0,,100dc25e-6be5-4d88-b4a5-522d063cd8d4
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",automaton algorithm,algorithm coverag network,1,0.0,2012.0,,100dc25e-6be5-4d88-b4a5-522d063cd8d4
