domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",algorithm sensor network,sensor network network,1,0.0,2017.0,,79a9916a-b993-4143-ad37-effbda0f5399
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,sensor network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,lifetim data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,network interfer,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,sensor network interfer,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,commun wireless sensor,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,network sensor,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,network sensor node,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,lifetim coverag,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,network lifetim coverag,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,develop wireless sensor,1,0.0,2017.0,,bcbee09b-5493-453a-9986-6559fdc98691
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,sensor network monitor,1,0.0,2017.0,,bcbee09b-5493-453a-9986-6559fdc98691
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,energi technolog,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,energi node,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,sensor network energi,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,network energi node,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,strategi wireless sensor,1,0.0,2019.0,,c83b561f-2811-4210-9a10-d27685ff7d33
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,sensor network ehwsn,1,0.0,2020.0,,44286624-5946-40cc-95be-25065bb1f215
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor network,energi wireless,1,0.0,2020.0,,44286624-5946-40cc-95be-25065bb1f215
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,issu wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,wireless sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,sensor network endtoend,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",delay network lifetim,strategi wireless sensor,1,0.0,2019.0,,c83b561f-2811-4210-9a10-d27685ff7d33
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,delay network lifetim,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,issu wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,wireless sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network endtoend,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,problem wireless,1,0.0,2014.0,,9aa859bd-e951-4e33-972d-1808dcd0c17a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network achiev,1,0.0,2014.0,,9aa859bd-e951-4e33-972d-1808dcd0c17a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,problem wireless sensor,1,0.0,2014.0,,9aa859bd-e951-4e33-972d-1808dcd0c17a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,radio sensor network,1,0.0,2015.0,,28b07ec9-5e03-4be2-830e-fa10950bfadf
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,area coverag,1,0.0,2015.0,,58ba760a-6012-4da0-be64-00762c0f2624
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,technolog wireless sensor,1,0.0,2016.0,,9e337748-1ba3-44d7-b95b-7022dff1e0e7
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network sink network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network lifetim,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,lifetim data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network interfer,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network interfer,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,commun wireless sensor,1,0.0,2017.0,,164986f2-8e6e-4cb5-9faf-9eb9c6146c32
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network sensor,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network sensor node,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,lifetim coverag,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network lifetim coverag,1,0.0,2017.0,,6f90a4d9-6fe7-456c-88d7-5c1a102dfa50
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,develop wireless sensor,1,0.0,2017.0,,bcbee09b-5493-453a-9986-6559fdc98691
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network monitor,1,0.0,2017.0,,bcbee09b-5493-453a-9986-6559fdc98691
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,energi technolog,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,energi node,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network energi,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,network energi node,1,0.0,2017.0,,03043937-206f-4858-a5f2-2e53ae367132
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,strategi wireless sensor,1,0.0,2019.0,,c83b561f-2811-4210-9a10-d27685ff7d33
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,energi wireless sensor,1,0.0,2020.0,,44286624-5946-40cc-95be-25065bb1f215
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,sensor network ehwsn,1,0.0,2020.0,,44286624-5946-40cc-95be-25065bb1f215
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless sensor,energi wireless,1,0.0,2020.0,,44286624-5946-40cc-95be-25065bb1f215
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network endtoend,wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network endtoend,delay network lifetim,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network endtoend,issu wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network endtoend,wireless sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network endtoend,sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",issu wireless sensor,wireless sensor,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",issu wireless sensor,delay network lifetim,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",issu wireless sensor,wireless sensor network,1,0.0,2013.0,,4b7de99f-b543-4e2c-9f30-db19a2d6905f
