domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic chang,composit framework drone,1,0.0,2021.0,,6697b2a6-44fa-4dcc-bed5-79f659d4c86b
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,approach set,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,request provid,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,approach set servic,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,provid expect,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,select cloud,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,select cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,model optim,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,cloud servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,framework energi servic,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,incent model,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,novel framework,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,energi servic request,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic request,framework energi,1,0.0,2020.0,,9463c905-f3d9-40b6-92c6-a62ca9afe510
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,set servic request,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,servic request,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,composit framework infrastructureasaservic,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,infrastructureasaservic iaa,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,iaa provid,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,set servic,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,provid set,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid set servic,composit framework,1,0.0,2015.0,,d71bef46-afff-4c10-acb2-bf1577d18107
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,servic request provid,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,set servic request,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,servic request,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,approach set,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,set servic,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,approach set servic,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,provid expect,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,measur approach,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,provid prefer,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,iaa request,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,iaa request provid,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,request provid prefer,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,servic provis,1,0.0,2021.0,,ea717760-b6b0-4d76-a67f-d5bcb3ca135a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,prefer servic,1,0.0,2021.0,,ea717760-b6b0-4d76-a67f-d5bcb3ca135a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,provid prefer servic,1,0.0,2021.0,,ea717760-b6b0-4d76-a67f-d5bcb3ca135a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,set consum,1,0.0,2021.0,,ea717760-b6b0-4d76-a67f-d5bcb3ca135a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),request provid,iaa composit,1,0.0,2021.0,,ea717760-b6b0-4d76-a67f-d5bcb3ca135a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,approach set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,approach set,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,model optim,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,infrastructur servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,model optim approach,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,model cpnet,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),set infrastructur,model cpnet provid,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,approach set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,model optim,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,infrastructur servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,model optim approach,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,servic request provid,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,set servic request,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,servic request,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,request provid,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,set servic,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,approach set servic,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,provid expect,1,0.0,2016.0,,fefac3cb-c3ce-4bcc-ab27-9b2c0210cf5a
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,model cpnet,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,model cpnet provid,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,measur approach,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,provid prefer,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,iaa request,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,iaa request provid,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,request provid prefer,1,0.0,2017.0,,095b8e25-29a0-4f3f-a05a-fcd3e46b3780
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,cpnet composit,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,cpnet composit approach,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,approach set consum,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,consum prefer cpnet,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,provid consum prefer,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,set consum,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set,iaa provid consum,1,0.0,2018.0,,146cc2ea-a347-437f-8ad9-f4f8b4497ee7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,approach set,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,model optim,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,infrastructur servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,model optim approach,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,model cpnet,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach set infrastructur,model cpnet provid,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,approach set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,approach set,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,infrastructur servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,model optim approach,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,model cpnet,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,model cpnet provid,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,select cloud,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,select cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,cloud servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),model optim,cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,approach set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,approach set,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,model optim,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,infrastructur servic period,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,set infrastructur,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,model optim approach,1,0.0,2015.0,,4df59800-875b-42ff-af87-5b7c7951b071
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,model cpnet,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,model cpnet provid,1,0.0,2016.0,,1263cb01-90e8-45a5-8fff-a09ee4cd0db0
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic period,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
