domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design fabric,compliant gripper,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,compliant gripper,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design,paper design fabric,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,gripper paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,paper design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,motion rang,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",need parallel,cpm motion,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,need parallel,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,gripper paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,design model analysi,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,model analysi,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,manipul cpm,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design model,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,need parallel,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,gripper paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,paper design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,design model analysi,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,model analysi,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,manipul cpm,1,0.0,2016.0,,46cba343-6bd3-4a41-8b15-3f636caf3549
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,paper detail design,1,0.0,2017.0,,86ea9169-82ad-4388-8191-bc68cd6aef22
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,analysi class,1,0.0,2017.0,,86ea9169-82ad-4388-8191-bc68cd6aef22
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",gripper paper design,need parallel,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",gripper paper design,design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",gripper paper design,paper design,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",gripper paper design,paper design model,1,0.0,2012.0,,824da86d-2301-46dd-a384-29310b1dc100
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,posit space,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,paper design,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,compliant parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,design xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design xyz,parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,posit space,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,paper design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,paper design,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,compliant parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,design xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz,parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,posit space,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,paper design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,paper design,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,compliant parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design xyz compliant,parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,paper design xyz,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,paper design,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,compliant parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,design xyz compliant,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,parallel manipul,1,0.0,2014.0,,b677eb36-d767-49eb-ae8a-40a852a8abf5
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,compliant modul,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,mechan posit,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,posit compliant,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",posit space,mechan posit compliant,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",cpm motion,motion rang,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",cpm motion,need parallel,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",motion rang,cpm motion,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",motion rang,need parallel,1,0.0,2014.0,,716c7408-071d-4599-8268-adccd8f16808
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",dof compliant,paper design,1,0.0,2015.0,,c88e065d-8ab4-46f3-98c2-80a39f7a1d92
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design distributedcompli,compliant parallel manipul,1,0.0,2015.0,,9d8b0810-1698-424a-9b5a-238761d2997d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design distributedcompli,xyz compliant,1,0.0,2015.0,,9d8b0810-1698-424a-9b5a-238761d2997d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design distributedcompli,paper design,1,0.0,2015.0,,9d8b0810-1698-424a-9b5a-238761d2997d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design distributedcompli,parallel manipul,1,0.0,2015.0,,9d8b0810-1698-424a-9b5a-238761d2997d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit,posit space,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit,compliant modul,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit,posit compliant,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit,mechan posit compliant,1,0.0,2015.0,,c57934b3-0754-48e1-9819-7d579f0d97e3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan posit,mechan posit analysi,1,0.0,2016.0,,f253d9b3-a5b9-48c0-b55c-e7bcd83832fe
