domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),assess aerosol,aerosol element system,1,0.0,2014.0,,89533e1c-f50d-492f-a7aa-d7331d2a4c10
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),circuit switch,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),evalu network,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte term,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data servic,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic area,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),call data,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call data,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),network major,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),major call,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic area,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,major call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,network major,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,call data servic,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,call data,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,major call,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data servic,data servic area,1,0.0,2021.0,,d7b3388b-58dc-4d20-867d-6efc3f72e139
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand finger,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),posit hand,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),hand finger,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way hand,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,paper way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),finger posit,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,posit hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,way hand,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,finger posit,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,way hand finger,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper way hand,paper way,1,0.0,2017.0,,76a341c9-5ae6-4fe5-a454-5604a486741b
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),field comput,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),era eye,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),area field,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),research area,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
