domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmitt wireless,transmitt wireless transmiss,1,0.0,2016.0,,22881ebe-a61f-4902-ad86-78dc0a21478f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,paper perform,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,paper perform wireless,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,frequenc divis ofdm,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,wireless data,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,frequenc divis,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,intens modul detect,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,ofdm intens modul,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,intens modul,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,divis ofdm intens,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,modul detect,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,paper transmiss,1,0.0,2014.0,,29f0a186-b35d-4d85-814c-695c4895be78
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,divis ofdm commun,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,wavelet packet,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,wpm frequenc,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,modul wpm frequenc,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,wavelet packet modul,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,modul wpm,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,ofdm commun,1,0.0,2017.0,,16d35a23-ccde-41ec-80c9-e60a0671d8b1
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,altern frequenc,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,modul wpm modul,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,wpm modul mcm,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,modul mcm techniqu,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),divis ofdm,altern frequenc divis,1,0.0,2019.0,,e9bf28e9-e653-4b47-b7e2-a3fb4583c55e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,transmiss frequenc divis,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,divis ofdm,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,paper perform,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,paper perform wireless,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,frequenc divis ofdm,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,wireless data,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,frequenc divis,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,transmiss wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,wireless commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,data transmiss wireless,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss,transmiss perform,1,0.0,2016.0,,19bde76c-7c89-4c96-ac0f-d1bf8017a8e0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,data transmiss,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,divis ofdm,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,paper perform,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,paper perform wireless,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,frequenc divis ofdm,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,wireless data,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,frequenc divis,1,0.0,2013.0,,fa2b12ae-6e38-4b69-9ffd-98f78b3f9883
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,intens modul detect,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,wireless transmiss,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,ofdm intens modul,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,wireless transmiss frequenc,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,perform wireless,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,transmiss frequenc,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,intens modul,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,modul detect,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,perform wireless transmiss,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,divis ofdm intens,1,0.0,2014.0,,e3a3c18f-1e7c-4cb8-8025-75e31ba8ef68
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,preequal wireless,1,0.0,2014.0,,af497102-a1d8-4089-8660-7a07f2a7a03e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss frequenc divis,preequal wireless transmiss,1,0.0,2014.0,,af497102-a1d8-4089-8660-7a07f2a7a03e
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss wireless commun,data transmiss,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss wireless commun,commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss wireless commun,wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss wireless commun,wireless commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss wireless commun,data transmiss wireless,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun system,data transmiss,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun system,commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun system,transmiss wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun system,wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun system,data transmiss wireless,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,data transmiss,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,transmiss wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,wireless commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,data transmiss wireless,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,frequenc divis wireless,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,wireless commun transmitt,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,implement frequenc,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,commun transmitt,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,divis wireless commun,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,divis wireless,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,implement frequenc divis,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,frequenc divis,1,0.0,2014.0,,c1ff19bf-4d45-49c4-898a-8aae48b989d2
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,system perform,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,divis flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,flipofdm wireless,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),wireless commun,divis flipofdm,1,0.0,2020.0,,7e7d1379-0bc9-4b79-92cc-04078e61ebeb
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss wireless,data transmiss,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss wireless,commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss wireless,transmiss wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss wireless,wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),data transmiss wireless,wireless commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),commun system,data transmiss,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),commun system,transmiss wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),commun system,wireless commun,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),commun system,wireless commun system,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),commun system,data transmiss wireless,1,0.0,2014.0,,2d5218b0-7e9a-495c-a349-b4ae8bfa1cb0
