domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),height terrain effect,terrain effect consider,1,0.0,2010.0,,010b9730-23f6-497d-8e8d-6282e069a3e2
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang news,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
