domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar project,sourc code system,1,0.0,2012.0,,c2072dbb-b291-4b2b-80d8-bb8ce7feddec
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,work oss develop,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,oss develop,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,aspect trust,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,aspect trust sourc,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,softwar commun,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,sourc softwar commun,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,trust sourc softwar,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,trust sourc,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,work oss,1,0.0,2017.0,,7dd7b65b-ff9b-45c9-84fa-07922db48550
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,compani compon,1,0.0,2018.0,,0c9c225f-4bb2-4cd3-a6f8-197f63205eae
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,softwar oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,sourc softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,sourc softwar,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss approach,compani compon,1,0.0,2018.0,,0c9c225f-4bb2-4cd3-a6f8-197f63205eae
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,softwar oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,sourc softwar,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,softwar oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar oss,compani compon,1,0.0,2018.0,,0c9c225f-4bb2-4cd3-a6f8-197f63205eae
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,softwar oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,sourc softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,sourc softwar,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,softwar oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss,compani compon,1,0.0,2018.0,,0c9c225f-4bb2-4cd3-a6f8-197f63205eae
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,sourc softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,oss approach,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,sourc softwar,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,softwar oss,1,0.0,2011.0,,5e3a52c6-54f3-482b-906c-41092f113657
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss approach,compani compon,1,0.0,2018.0,,0c9c225f-4bb2-4cd3-a6f8-197f63205eae
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,user project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,project medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,medium qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,sourc softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project medium,sourc softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,user project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,project medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,medium qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,softwar project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,sourc softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium,sourc softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,user project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,project medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,medium qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,softwar project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,sourc softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),qualiti softwar,sourc softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,user project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,medium qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,softwar project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,sourc softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project medium qualiti,sourc softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,user project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,project medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,softwar project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,sourc softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),medium qualiti softwar,sourc softwar project,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),user project,project medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),user project,medium qualiti softwar,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),user project,softwar project medium,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),user project,medium qualiti,1,0.0,2012.0,,a01629f9-1f28-48a9-8a2b-1c45a4bd15ea
