domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),paper type artifact,artifact record,1,0.0,2012.0,,9120a7e4-911f-4163-a6dd-abe6ac4225a4
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),acquisit system,develop lowcost,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),lowcost singlechannel,acquisit system,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),lowcost singlechannel,system research,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),lowcost singlechannel,research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),lowcost singlechannel,system research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),lowcost singlechannel,develop lowcost,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),develop lowcost,lowcost singlechannel,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),develop lowcost,acquisit system,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),develop lowcost,system research,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),develop lowcost,research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),develop lowcost,system research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research paper,lowcost singlechannel,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research paper,acquisit system,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research paper,system research,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research paper,research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research paper,develop lowcost,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),research paper,lowcost singlechannel,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),research paper,acquisit system,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),research paper,system research,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),research paper,system research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),research paper,develop lowcost,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research,lowcost singlechannel,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research,acquisit system,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research,research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research,system research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system research,develop lowcost,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect,character detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect,detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect,signal process,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),detect remov,character detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),detect remov,character detect,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),detect remov,signal process,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect remov,detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect remov,character detect,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),character detect remov,signal process,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),signal process,character detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),signal process,detect remov,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),signal process,character detect,1,0.0,2013.0,,8fd14a1b-4ca7-43ec-90ca-c06bf07c0518
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),ambulatori eeg,complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),ambulatori eeg,artifact complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),ambulatori eeg,eeg data,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg data,complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg data,artifact complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg data,ambulatori eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),artifact complex eeg,complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),artifact complex eeg,ambulatori eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),artifact complex eeg,eeg data,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),complex eeg,artifact complex eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),complex eeg,ambulatori eeg,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),complex eeg,eeg data,1,0.0,2021.0,,b1022936-3d98-482c-ad34-500eb8793852
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),electroencephalographi eeg,eeg captur,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),electroencephalographi eeg,brain signal,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain signal,eeg captur,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain signal,electroencephalographi eeg,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg captur,brain signal,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg captur,electroencephalographi eeg,1,0.0,2018.0,,f9e4d511-a3c5-464b-9c60-511d67f381fe
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg closedloop,system peopl,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg closedloop,emg eeg,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system peopl,eeg closedloop,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system peopl,emg eeg,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),emg eeg,eeg closedloop,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),emg eeg,system peopl,1,0.0,2018.0,,c37de7ba-eb6e-438d-aa97-3a1a6f3a6a3f
