domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber lattic,porouscor crystal fiber,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,broadband dispers compens,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,wavelength rang,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,core region,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,fiber core,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,airhol fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,fiber dispers,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,dispers mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,fiber dispers mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers crystal fiber,fiber mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),tomographi dispers crystal,dispers crystal fiber,1,0.0,2011.0,,cd811a10-1690-4608-81ca-7c85e9e58387
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),tomographi dispers crystal,crystal fiber,1,0.0,2011.0,,cd811a10-1690-4608-81ca-7c85e9e58387
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,element method layer,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,triangularlattic crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,broadband dispers compens,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,holey fiber,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,dispers compens,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband dispers,method layer condit,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,element method layer,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,fiber broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,triangularlattic crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,crystal fiber structur,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,paper crystal fiber,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,structur broadband dispers,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,dispers compens,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,fiber structur,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,paper crystal,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,dispers crystal fiber,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,fiber pcf structur,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,dispers crystal,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,crystal fiber pcf,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,compens wavelength rang,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,wavelength rang,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,holey fiber,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers compens,method layer condit,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,element method layer,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,fiber broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,triangularlattic crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,broadband dispers compens,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,squarelattic crystal fiber,1,0.0,2021.0,,fad21184-00a2-4f75-a03a-25a2f9b1d826
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber broadband,oper wavelength,1,0.0,2021.0,,fad21184-00a2-4f75-a03a-25a2f9b1d826
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,fiber broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,triangularlattic crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,broadband dispers compens,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,holey fiber,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,confin loss,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,nearzero dispers,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,dispers fiber,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,dispers fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,fiber pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,dispers compens,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,method layer condit,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,crystal fiber materi,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,fiber materi loss,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method layer,crystal fiber transmiss,1,0.0,2016.0,,d03cf492-49d4-4452-9d7f-96a68394daf1
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,element method layer,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,fiber broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,broadband dispers compens,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,zero dispers,1,0.0,2013.0,,895a7825-8ca8-442d-a8f4-e04d55b96136
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,confin loss,1,0.0,2013.0,,895a7825-8ca8-442d-a8f4-e04d55b96136
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),triangularlattic crystal fiber,crystal fiber analysi,1,0.0,2013.0,,895a7825-8ca8-442d-a8f4-e04d55b96136
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,element method layer,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,crystal fiber broadband,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,fiber broadband dispers,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,triangularlattic crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,broadband dispers compens,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,crystal fiber,1,0.0,2012.0,,1f4dbb2b-7369-40b3-8759-f0415f42ca4b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,crystal fiber structur,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,paper crystal fiber,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,structur broadband dispers,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,dispers compens,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,fiber structur,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),broadband dispers,paper crystal,1,0.0,2013.0,,f44cc695-49fe-4c78-a55d-5bfe40ca1e8a
