domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),dcdc convert,paper capacitor,1,0.0,2016.0,,bf73daf1-424e-4e13-97f8-1f66fb4b2429
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,voltag zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,dcdc convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert compon,paper zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,zero voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,paper zero,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,voltag zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,dcdc convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc convert,paper zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,zvzc dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,zero voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,paper zero,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,voltag zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,dcdc convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag zvzc,paper zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,zvzc dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,zero voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,paper zero,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,voltag zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,dcdc convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),zvzc dcdc,paper zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,zvzc dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,dcdc convert,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,zero voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,voltag zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,dcdc convert compon,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,voltag zvzc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,zvzc dcdc,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper zero,paper zero voltag,1,0.0,2017.0,,bc8db543-2f94-4322-965a-0157ba51cf4a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,cell convert gain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,highgain dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,convert gain mode,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain,paper highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,cell convert gain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,highgain dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,convert gain mode,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper highgain dcdc,paper highgain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,cell convert gain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,convert gain mode,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,paper highgain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc convert,paper highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,cell convert gain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,highgain dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,paper highgain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert gain mode,paper highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,highgain dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,convert gain mode,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,paper highgain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),cell convert gain,paper highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,cell convert gain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,highgain dcdc convert,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,convert gain mode,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,paper highgain,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),highgain dcdc,paper highgain dcdc,1,0.0,2018.0,,a8bb099a-52e4-400a-8205-d6a05960436b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,paper analysi class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,group class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,analysi class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,paper analysi,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,invert specif,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),invert group class,invert group,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,zv zc,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,zvzc switch,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,paper analysi,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,techniqu zv,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,zc counterpart,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,analysi zvzc switch,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi zvzc,analysi zvzc,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,zv zc,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,paper analysi zvzc,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,zvzc switch,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,techniqu zv,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,zc counterpart,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,analysi zvzc switch,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,analysi zvzc,1,0.0,2020.0,,ccf973b6-c83e-4514-9acc-d458936ca29d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,paper analysi class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,group class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,analysi class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,invert group class,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,invert specif,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,invert group,1,0.0,2021.0,,cd8134a4-44eb-4a4b-9e32-cc9824c7930a
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,paper analysi model,1,0.0,2021.0,,546ff473-a743-4520-a13b-6e72ed1f3c26
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,class invert zv,1,0.0,2021.0,,546ff473-a743-4520-a13b-6e72ed1f3c26
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,zv zvd,1,0.0,2021.0,,546ff473-a743-4520-a13b-6e72ed1f3c26
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper analysi,analysi model class,1,0.0,2021.0,,546ff473-a743-4520-a13b-6e72ed1f3c26
