domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),network limit,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,gsm mobil,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,mobil telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,phone network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,limit rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,network limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,telephoni system authent,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gsm mobil telephoni,authent phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,system authent phone,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,gsm mobil,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,mobil telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,phone network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,limit rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,network limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,telephoni system authent,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni,authent phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,system authent phone,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,gsm mobil,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,phone network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,limit rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,network limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,telephoni system authent,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),mobil telephoni system,authent phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,system authent phone,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,gsm mobil,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,mobil telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,phone network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,limit rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,network limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,telephoni system authent,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),telephoni system,authent phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,system authent phone,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,gsm mobil,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,mobil telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,phone network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,limit rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,network limit rang,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,telephoni system authent,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,network limit,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,telephoni system,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,rang attack,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone network,authent phone network,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,privaci problem,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,catcher threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,privaci problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,subscrib ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,disclosur subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,problem disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,threat gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ident catcher threat,subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,privaci problem,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,privaci problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,subscrib ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,disclosur subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,problem disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,threat gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),catcher threat gener,ident catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),privaci problem,catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
