domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),smartphon activ recognit,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach,action recognit,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach,recognit domain featur,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach,recognit domain,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach action,recognit multiresolut featur,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach action,paper approach,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach action,action recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach action,featur extract,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper approach action,recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,recognit multiresolut featur,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,paper approach,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,featur extract,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,paper approach action,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action recognit multiresolut,action recognit,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,paper approach,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,action recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,featur extract,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,paper approach action,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut featur,action recognit,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,recognit multiresolut featur,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,paper approach,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,action recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,paper approach action,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,action recognit,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,recognit domain featur,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),featur extract,recognit domain,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,recognit multiresolut featur,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,paper approach,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,action recognit multiresolut,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,featur extract,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,paper approach action,1,0.0,2013.0,,be1a698c-ffc5-47aa-ba5e-91cb0645ada7
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit multiresolut,action recognit,1,0.0,2014.0,,4f0393bd-2033-434c-a653-a3ce08fd313a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,gestur recognit paper,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,approach gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,recognit paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,paper approach,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,recognit motion,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,imag templat,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,gestur recognit motion,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,paper gestur recognit,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,motion histori,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,recognit task,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,recognit motion histori,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,histori imag,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach gestur,motion histori imag,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,approach gestur,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,gestur recognit paper,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,approach gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,paper approach,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit motion,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,imag templat,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,gestur recognit motion,1,0.0,2013.0,,170233c2-b240-4d67-8b84-ff280b4f5726
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,paper gestur recognit,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,motion histori,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit task,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit motion histori,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,histori imag,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,motion histori imag,1,0.0,2013.0,,8eb61a3d-8929-4ce1-beb4-f1abce88e5ef
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,action gestur,1,0.0,2013.0,,a349db52-1e15-4306-8a8b-ea82de534ac6
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,applic action,1,0.0,2013.0,,a349db52-1e15-4306-8a8b-ea82de534ac6
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit paper templat,approach gestur,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit paper templat,gestur recognit paper,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit paper templat,approach gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit paper templat,gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit paper templat,paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,approach gestur,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,gestur recognit paper,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,approach gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,gestur recognit,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,recognit paper templat,1,0.0,2012.0,,d6ea92da-2151-420b-8153-0781a2a10cee
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,approach action,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,approach action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper templat,action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
