domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system featur,inform system,1,0.0,2011.0,,a091e194-00da-4a79-8065-eefb7f0e0488
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,input recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,recognit system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,retina recognit,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,input recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,recognit system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,retina recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",method paper,retina recognit,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,method paper,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,recognit system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,retina recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",input recognit system,retina recognit,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system organ,identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system organ,speaker identif,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system organ,speaker identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system organ,network algorithm,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system organ,map network,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network algorithm,identif system organ,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network algorithm,identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network algorithm,speaker identif,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network algorithm,speaker identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network algorithm,map network,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",map network,identif system organ,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",map network,identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",map network,speaker identif,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",map network,speaker identif system,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",map network,network algorithm,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power sourc,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc energi,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",advanc power,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici petroleum,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum product,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",warm defici,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
