domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),invert vsi,sourc invert,1,0.0,2015.0,,fc89ac09-a2dc-47db-9dce-4e17b8a7d34f
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system environ,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron establish,oper network,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron establish,oper network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron establish,node network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron establish,network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron establish,time synchron,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),node network system,time synchron establish,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),node network system,oper network,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),node network system,oper network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),node network system,network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),node network system,time synchron,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network,time synchron establish,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network,oper network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network,node network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network,network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network,time synchron,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,time synchron establish,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,oper network,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,oper network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,node network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network system,time synchron establish,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network system,oper network,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network system,oper network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network system,node network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network system,time synchron,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network system,time synchron establish,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network system,oper network,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network system,node network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network system,network system,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper network system,time synchron,1,0.0,2018.0,,4ced664c-d680-4f2e-946b-827780276f07
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network vanet,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),oper system,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system environ,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),adhoc network,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,synchron oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron oper,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,time synchron oper,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,oper system,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,adhoc network vanet,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,adhoc network,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,oper system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,time synchron,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron oper system,system environ,1,0.0,2018.0,,dcce685f-f34f-44f3-a5cc-9d4852e14a25
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power,system industri,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power,paper power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power,power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power,power gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power,gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),gener system,system industri,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),gener system,paper power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),gener system,power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),gener system,power gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),gener system,paper power,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener system,system industri,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener system,paper power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener system,power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener system,gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener system,paper power,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener,system industri,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener,paper power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener,power gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener,gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power gener,paper power,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system industri,paper power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system industri,power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system industri,power gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system industri,gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system industri,paper power,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power gener,system industri,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power gener,power gener,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
