domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi electr suppli,transit energi electr,1,0.0,2017.0,,25fca553-98eb-460c-9b88-5f44b5a014da
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc demand,electr gener,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc demand,gener system energi,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc demand,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,paper electr,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,system energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,electr gener,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,energi sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,gener system energi,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi sourc,electr access,1,0.0,2020.0,,af19e5f3-8c1f-4b3f-8562-29e9de21e1ed
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,paper electr,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,system energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,electr gener,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,energi sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,gener system energi,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),sourc demand,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,paper electr,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,system energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,electr gener,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,energi sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),gener system energi,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,paper electr,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,system energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,energi sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,gener system energi,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr gener,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,energi sourc,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,paper electr,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,electr gener,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,energi sourc demand,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,gener system energi,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system energi sourc,electr gener system,1,0.0,2015.0,,58dc24c3-47b2-4e04-9de9-d7efd8fb6368
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi crisi,bangladesh countri energi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi crisi,energi system countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi crisi,bangladesh countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri,access electr,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri,power gener countri,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri,bangladesh countri energi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri,energi system countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri,energi crisi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),power gener countri,bangladesh countri,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),power gener countri,access electr,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),access electr,bangladesh countri,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),access electr,power gener countri,1,0.0,2013.0,,4c289bbb-38f0-48ec-9e94-3a212701281f
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),access electr,demand respons,1,0.0,2016.0,,c4613545-869d-4303-9db9-16790b99672e
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi system countri,bangladesh countri energi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi system countri,bangladesh countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi system countri,energi crisi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri energi,energi system countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri energi,bangladesh countri,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),bangladesh countri energi,energi crisi,1,0.0,2015.0,,a7f29428-9db9-4b74-a67a-80195f2fd924
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),demand respons,access electr,1,0.0,2016.0,,c4613545-869d-4303-9db9-16790b99672e
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr,qualiti electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr,suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr,electr suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr,electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr suppli,suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr suppli,qualiti electr,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr suppli,electr suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),qualiti electr suppli,electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),suppli area,qualiti electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),suppli area,qualiti electr,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),suppli area,electr suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),suppli area,electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli,qualiti electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli,suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli,qualiti electr,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli,electr suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli area,qualiti electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli area,suppli area,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli area,qualiti electr,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Hardware Architecture(26.58%) | Cryptography and Security(25.89%) | Systems and Control(23.53%),electr suppli area,electr suppli,1,0.0,2016.0,,521e2d70-5b6f-4b2e-ae80-0f0a457f53be
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),turbin electr,electr mode,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),turbin electr,power flow,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),turbin electr,direct power,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr mode,power flow,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr mode,turbin electr,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),electr mode,direct power,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),power flow,electr mode,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),power flow,turbin electr,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),power flow,direct power,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),direct power,electr mode,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),direct power,power flow,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),direct power,turbin electr,1,0.0,2014.0,,cf95dd07-2e50-45d5-bcf6-b744f0973820
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),demand electr,demand electr covid,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),demand electr,covid pandem,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),covid pandem,demand electr,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),covid pandem,demand electr covid,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),covid pandem,develop goal,1,0.0,2021.0,,f75863cf-1699-428d-9edf-da247e025e3d
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),demand electr covid,demand electr,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),demand electr covid,covid pandem,1,0.0,2020.0,,ecd71f0f-6eab-4e34-b142-d6a3155e3eb8
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),develop goal,covid pandem,1,0.0,2021.0,,f75863cf-1699-428d-9edf-da247e025e3d
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),demand energi,energi featur,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),demand energi,energi applianc,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),energi featur,energi applianc,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),energi featur,demand energi,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),energi applianc,energi featur,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(80.62%) | Discrete Mathematics(77.81%) | Computational Geometry(55.87%),energi applianc,demand energi,1,0.0,2014.0,,65bc8223-0cb6-4fbd-9176-fab685d285f3
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system electr flow,vehicl power grid,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),system electr flow,vehicl power,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),vehicl power grid,system electr flow,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),vehicl power grid,vehicl power,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),vehicl power,vehicl power grid,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),vehicl power,system electr flow,1,0.0,2015.0,,fc5e7069-332a-42cf-843f-55ac6f993491
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),manag grid,model energi,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),manag grid,energi forecast,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi forecast,model energi,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),energi forecast,manag grid,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),model energi,manag grid,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
Information Theory(89.9%) | Operating Systems(67.79%) | Emerging Technologies(67.01%),model energi,energi forecast,1,0.0,2021.0,,009655c9-5c26-4e8f-af95-8940d8645b47
