domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",today peopl diseas,food habit reduct,1,0.0,2018.0,,03ae8d63-8ca1-4c8e-982e-ed75adbe338a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag system,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",manag system,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",hadoop mapreduc,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop mapreduc,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,system hadoop,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,enterpris data,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data manag,manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",compani enterpris data,enterpris data statist,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",compani enterpris data,data statist softwar,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",compani enterpris data,intellig analyt,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",compani enterpris data,busi intellig,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",compani enterpris data,analyt manag,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data statist,compani enterpris data,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data statist,data statist softwar,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data statist,intellig analyt,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data statist,busi intellig,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",enterpris data statist,analyt manag,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data statist softwar,compani enterpris data,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data statist softwar,enterpris data statist,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data statist softwar,intellig analyt,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data statist softwar,busi intellig,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data statist softwar,analyt manag,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",busi intellig,compani enterpris data,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",busi intellig,enterpris data statist,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",busi intellig,data statist softwar,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",busi intellig,intellig analyt,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",busi intellig,analyt manag,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",analyt manag,compani enterpris data,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",analyt manag,enterpris data statist,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",analyt manag,data statist softwar,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",analyt manag,intellig analyt,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",analyt manag,busi intellig,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",intellig analyt,compani enterpris data,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",intellig analyt,enterpris data statist,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",intellig analyt,data statist softwar,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",intellig analyt,busi intellig,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",intellig analyt,analyt manag,1,0.0,2017.0,,cb42be6e-cfa5-4607-ba0d-b7d57711acef
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect,role worldwid,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect,sentiment detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect,detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect,product movi,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect,level product,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",role worldwid,sentiment detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",role worldwid,detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",role worldwid,product movi,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",role worldwid,level product,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",role worldwid,sentiment detect,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect role,role worldwid,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect role,detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect role,product movi,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect role,level product,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",sentiment detect role,sentiment detect,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",level product,role worldwid,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",level product,sentiment detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",level product,detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",level product,product movi,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",level product,sentiment detect,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",product movi,role worldwid,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",product movi,sentiment detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",product movi,detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",product movi,level product,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",product movi,sentiment detect,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",detect role,role worldwid,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",detect role,sentiment detect role,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",detect role,product movi,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",detect role,level product,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",detect role,sentiment detect,1,0.0,2018.0,,6d3b89bb-32b0-4e2b-9ad1-45f04854279b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day system,day day,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day system,agricultur system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day system,day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day,agricultur system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day,day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day,day day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day day,price hike,1,0.0,2020.0,,a31015a2-4d72-45d3-a032-b2864ca0425b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",agricultur system,day day,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",agricultur system,day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",agricultur system,day day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day system,day day,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day system,agricultur system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",day system,day day system,1,0.0,2019.0,,49d06833-fbe9-4dc6-8133-6ba829958040
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",price hike,day day,1,0.0,2020.0,,a31015a2-4d72-45d3-a032-b2864ca0425b
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",peopl traffic,motion anim,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",peopl traffic,anim awar,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",peopl traffic,paper role,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",motion anim,peopl traffic,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",motion anim,anim awar,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",motion anim,paper role,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",anim awar,motion anim,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",anim awar,peopl traffic,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",anim awar,paper role,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper role,motion anim,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper role,peopl traffic,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper role,anim awar,1,0.0,2018.0,,b9bbc24f-357c-43f8-b4dc-d50ca90758a3
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",human direct,direct intellig,1,0.0,2017.0,,29c193d1-a5a0-4ffc-8d25-5cb67b9e06b5
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",direct intellig,human direct,1,0.0,2017.0,,29c193d1-a5a0-4ffc-8d25-5cb67b9e06b5
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",direct intellig,paper techniqu,1,0.0,2018.0,,fea2bf37-ec69-42ea-95b9-c1c0c241d9ce
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper techniqu,direct intellig,1,0.0,2018.0,,fea2bf37-ec69-42ea-95b9-c1c0c241d9ce
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag alphabet,alphabet languag,1,0.0,2020.0,,6ae0d401-5b9d-472b-a8dd-73ee742726e6
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag alphabet,languag design,1,0.0,2020.0,,6ae0d401-5b9d-472b-a8dd-73ee742726e6
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag design,alphabet languag,1,0.0,2020.0,,6ae0d401-5b9d-472b-a8dd-73ee742726e6
