domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),sumproduct network circuit,circuit latent variablesha,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,circuit latent,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,structur sumproduct network,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,latent variablesha,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,variablesha subject,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,network circuit,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,variablesha subject research,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,sumproduct network,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,subject research,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,latent variablesha subject,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,network circuit latent,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,sumproduct network circuit,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),structur sumproduct,circuit latent variablesha,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,structur sumproduct,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,circuit latent,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,structur sumproduct network,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,latent variablesha,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,variablesha subject,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,variablesha subject research,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,sumproduct network,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,subject research,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,latent variablesha subject,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,network circuit latent,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,sumproduct network circuit,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network circuit,circuit latent variablesha,1,0.0,2016.0,,00961875-0a6e-453a-a1c5-c7eb17610292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,model cutset,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,cutset network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,network time infer,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,sumproduct network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,time infer,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,network sumproduct network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,network time,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,time infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,model cutset network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network sumproduct,network sumproduct,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,cutset network search,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,paper network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,tree condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,network model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,condit model tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,network search tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,paper network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model distribut,cutset network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,cutset network search,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,tree condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,network model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,condit model tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,network search tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,paper network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),paper network model,cutset network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,cutset network search,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,paper network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,tree condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,network model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,condit model tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,network search tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,paper network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network model,cutset network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,cutset network search,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,paper network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,tree condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,network model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,condit model tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,network search tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,paper network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),condit model,cutset network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,cutset network search,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,paper network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,tree condit model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,condit model tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network model,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network search tree,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,model distribut,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,paper network,1,0.0,2014.0,,f7d91a26-c9d4-4f43-991a-026215d8b407
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,model cutset,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network time infer,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,sumproduct network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,time infer,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network sumproduct network,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,network time,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),cutset network,time infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
