domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert convers,singlephas acdc convert,1,0.0,2015.0,,2eb55858-1eea-4601-861a-95bcef51b48e
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),acdc buckboost convert,topolog singlephas acdc,1,0.0,2020.0,,9fdfaf35-e194-4e42-a1ca-6dbc51d23a9b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),acdc buckboost convert,topolog singlephas,1,0.0,2020.0,,9fdfaf35-e194-4e42-a1ca-6dbc51d23a9b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),acdc buckboost convert,buckboost convert,1,0.0,2020.0,,9fdfaf35-e194-4e42-a1ca-6dbc51d23a9b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),acdc buckboost convert,acdc buckboost,1,0.0,2020.0,,9fdfaf35-e194-4e42-a1ca-6dbc51d23a9b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),acdc buckboost convert,singlephas acdc,1,0.0,2020.0,,9fdfaf35-e194-4e42-a1ca-6dbc51d23a9b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag level,convert output voltag,1,0.0,2020.0,,4af272a8-4fe6-4ecf-9f9d-fb8336f24dd6
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag level,dcdc acdc convert,1,0.0,2020.0,,4af272a8-4fe6-4ecf-9f9d-fb8336f24dd6
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc acdc convert,convert output voltag,1,0.0,2020.0,,4af272a8-4fe6-4ecf-9f9d-fb8336f24dd6
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc acdc convert,voltag level,1,0.0,2020.0,,4af272a8-4fe6-4ecf-9f9d-fb8336f24dd6
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi convert system,convert system,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi convert system,convert system sourc,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi convert system,energi sourc,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert system sourc,convert system,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert system sourc,energi sourc,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert system sourc,energi convert system,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi sourc,convert system,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi sourc,convert system sourc,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),energi sourc,energi convert system,1,0.0,2020.0,,9aaae53d-933b-4429-8d03-f40ac7b5f161
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost,voltag gain,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost,dcdc boost convert,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost,boost convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost,voltag lift,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost,convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert voltag,voltag gain,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert voltag,dcdc boost,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert voltag,dcdc boost convert,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert voltag,boost convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert voltag,voltag lift,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),boost convert voltag,voltag gain,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),boost convert voltag,dcdc boost,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),boost convert voltag,dcdc boost convert,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),boost convert voltag,voltag lift,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),boost convert voltag,convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost convert,voltag gain,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost convert,dcdc boost,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost convert,boost convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost convert,voltag lift,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc boost convert,convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag lift,voltag gain,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag lift,dcdc boost,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag lift,dcdc boost convert,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag lift,boost convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),voltag lift,convert voltag,1,0.0,2020.0,,e201a3d4-9e14-4aa3-9d21-2c8fe141569b
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert effici,gain dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert effici,gain dcdc,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert effici,dcdc power convert,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),convert effici,dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power convert,gain dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power convert,gain dcdc,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power convert,dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power convert,convert effici,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power,gain dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power,gain dcdc,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power,dcdc power convert,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),dcdc power,convert effici,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc power,gain dcdc,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc power,dcdc power convert,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc power,dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc power,convert effici,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc,gain dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc,dcdc power convert,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc,dcdc power,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gain dcdc,convert effici,1,0.0,2019.0,,910b8895-ceaf-4ba9-a532-5dc115e08680
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),control scheme,buckboost convert control,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),control scheme,frequenc oper,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),buckboost convert control,control scheme,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),buckboost convert control,frequenc oper,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),frequenc oper,control scheme,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Discrete Mathematics(25.68%) | Social and Information Networks(21.65%) | Computation and Language(20.9%),frequenc oper,buckboost convert control,1,0.0,2015.0,,0683377a-bc18-4731-aebd-a35065c6f653
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),wind power,gener system,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),wind power,power system frequenc,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),power system frequenc,gener system,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),power system frequenc,wind power,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gener system,power system frequenc,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
Operating Systems(81.32%) | Computer Science and Game Theory(76.42%) | Programming Languages(61.13%),gener system,wind power,1,0.0,2018.0,,af6d65e6-66ae-4c2d-a44a-e7f0385684a0
