domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),platform featur,platform featur spectrum,1,0.0,2020.0,,c6de4893-3868-4d56-bbc1-c055738b10f5
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),distort thd,phase boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),distort thd,phase boost,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),distort thd,boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,phase boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,phase boost,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,distort thd,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),boost rectifi,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,phase boost,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,distort thd,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost rectifi,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi power,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),paper analysi,analysi model,1,0.0,2021.0,,c692f516-d910-4664-b039-dc72deeecadb
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power factor improv,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi model,paper analysi,1,0.0,2021.0,,c692f516-d910-4664-b039-dc72deeecadb
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),declin effici,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener sector,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),gener sector,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sustain effici,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power gener,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),effici indic power,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,sustain effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,power gener sector,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,effici indic,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,effici indic power,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,declin effici,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),indic power,indic power gener,1,0.0,2016.0,,29bb046a-96c2-4a85-a490-f52b47ced010
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),observ algorithm,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
